18;42;18;27;42;27
63;63;20;80;20;80
52;43;43;77;77;52
44;43;28;79;79;43
52;77;58;18;15;36
49;14;56;80;44;24
21;95;40;40;95;40
12;10;28;97;68;90
40;65;92;30;31;30
12;90;41;73;41;22
88;64;98;10;25;25
94;56;91;94;95;13
54;47;96;96;96;54
35;60;25;54;17;87
16;11;11;70;16;70
98;98;86;22;22;98
69;72;69;72;63;63
64;89;30;89;95;30
59;39;59;39;39;92
22;85;85;67;85;22
17;17;18;25;25;18
93;47;38;22;47;93
59;59;64;49;36;59
85;14;14;64;85;64
50;34;34;13;71;50
61;96;96;65;14;96
88;15;47;91;54;87
98;45;98;98;35;45
87;80;80;20;34;87
13;69;13;66;66;66
34;86;56;54;32;24
40;33;27;33;27;71
67;82;36;80;69;58
84;81;31;81;64;35
24;74;50;50;24;74
46;83;94;89;18;51
97;37;97;97;92;60
56;28;41;86;33;34
34;54;87;54;34;87
44;95;56;72;72;39
99;99;87;68;30;30
87;28;67;35;55;42
38;60;25;12;44;12
85;49;17;85;49;49
22;18;85;81;54;54
12;27;12;12;14;92
73;63;90;28;40;95
17;53;53;63;63;17
13;12;13;13;97;44
53;11;41;93;53;83
57;24;91;91;31;24
15;61;40;61;40;61
22;62;96;62;14;81
39;66;93;74;21;57
62;82;47;82;47;62
35;83;35;35;83;26
15;20;16;16;27;14
41;87;16;41;87;22
24;46;64;24;41;58
22;73;48;81;48;81
38;99;52;64;71;38
35;85;33;87;85;87
28;28;36;99;36;99
54;54;12;99;34;34
27;13;13;57;58;13
10;43;58;60;58;26
82;25;25;55;84;95
72;16;47;49;16;16
81;15;74;81;99;77
67;68;18;71;71;67
66;47;29;29;25;84
41;52;14;41;14;52
59;92;59;29;92;29
60;90;17;55;45;61
18;92;91;13;13;13
13;89;86;99;99;13
37;37;64;79;79;64
18;14;18;24;18;14
13;10;35;20;91;88
48;91;43;43;60;35
96;55;55;62;62;55
28;17;60;47;76;60
38;82;56;57;57;59
83;64;37;95;68;68
63;89;63;93;89;93
15;74;59;17;74;11
83;93;93;93;32;32
78;78;18;20;18;20
19;13;19;34;34;13
20;13;27;27;91;19
39;45;92;92;39;45
33;74;19;77;93;74
62;60;28;62;62;68
48;43;11;29;63;29
72;72;82;72;30;87
54;54;63;34;39;54
56;52;97;56;52;97
65;65;46;41;58;65
99;87;60;91;24;82
30;28;30;66;11;30
33;92;21;99;44;47
10;51;61;61;10;25
66;32;13;87;88;13
39;39;39;46;36;36
71;71;23;62;58;71
67;18;75;73;73;67
32;26;64;15;26;53
34;56;40;40;40;65
20;66;61;79;12;46
60;60;68;13;13;68
60;75;79;27;79;75
23;66;56;23;66;56
58;25;16;69;25;25
94;33;88;15;75;33
57;57;12;12;32;12
90;75;90;90;75;85
88;75;51;75;25;96
54;78;53;36;36;78
55;55;99;57;25;55
45;39;45;32;80;45
68;43;69;68;68;76
92;61;39;61;52;62
65;13;88;49;86;66
42;59;61;61;61;21
42;42;97;63;53;37
50;19;19;81;19;29
93;22;84;84;93;93
35;37;93;93;60;37
84;94;30;94;17;94
70;92;60;48;53;47
70;70;35;35;40;40
18;15;53;18;53;53
82;78;65;11;89;17
58;58;63;73;73;63
60;92;67;13;56;56
90;87;74;90;74;87
65;16;17;17;65;17
73;80;24;27;73;73
24;60;97;60;44;97
48;16;65;60;43;75
96;90;87;87;90;96
72;14;27;53;54;85
97;56;75;56;69;75
27;78;23;23;78;34
87;50;86;87;86;87
98;44;44;82;44;29
44;79;67;44;17;75
39;92;13;92;10;28
72;15;34;35;46;26
18;11;11;76;11;74
55;15;29;71;20;83
74;63;67;39;41;63
49;90;17;90;63;49
12;97;97;42;85;97
40;29;40;51;40;11
78;78;78;36;52;52
48;15;82;80;38;96
89;89;46;89;41;23
56;64;79;64;56;66
53;35;53;35;58;58
84;12;12;84;14;12
12;80;19;48;72;48
80;87;65;69;80;80
81;81;42;42;80;80
47;47;47;64;95;64
78;33;93;88;75;80
59;29;67;29;59;67
66;97;66;49;66;61
39;36;77;83;85;98
77;18;18;77;14;14
48;43;23;23;66;24
67;87;67;67;89;54
43;39;18;65;43;13
33;41;33;33;41;19
91;91;36;79;36;79
32;95;24;77;40;95
37;37;10;15;54;53
29;10;37;71;71;10
74;67;60;44;44;67
44;10;10;99;10;99
67;26;26;43;32;26
55;61;61;91;91;55
48;48;38;20;42;38
96;79;18;96;18;96
31;23;61;74;38;74
86;87;80;86;80;87
34;24;34;28;28;89
77;61;61;77;34;86
90;40;35;29;97;40
72;86;10;72;86;10
13;63;13;13;95;84
94;84;46;74;24;41
80;22;70;45;80;70
83;55;55;32;94;55
55;92;55;36;92;51
43;43;64;88;74;74
36;73;36;21;31;41
86;82;39;39;82;39
25;18;25;48;77;18
99;44;69;69;36;52
27;98;13;16;24;79
59;25;58;99;58;99
59;18;18;66;66;59
17;12;17;12;22;65
58;27;47;97;69;12
75;35;26;74;11;29
69;69;32;32;69;88
37;39;78;25;25;18
54;20;55;13;20;92
74;75;75;47;74;74
14;14;81;35;81;35
66;88;69;28;11;11
41;94;61;41;94;61
36;74;90;74;25;74
43;25;25;25;79;79
64;67;76;25;76;19
44;33;86;33;86;44
98;32;98;30;32;30
39;53;39;20;45;19
70;35;91;87;91;91
25;18;66;28;66;66
14;95;96;58;81;39
23;94;94;44;94;23
16;62;23;62;38;14
23;68;93;73;93;93
16;99;92;23;64;16
58;24;73;65;65;65
51;30;87;59;87;59
86;97;71;46;97;41
10;98;58;73;50;27
15;15;18;47;15;21
86;61;65;48;61;61
33;54;59;59;59;92
47;31;32;56;58;13
91;85;65;85;65;91
19;53;64;27;88;66
44;58;58;78;14;44
92;15;92;27;15;27
48;67;67;48;73;73
58;64;29;60;60;29
38;51;36;95;38;38
49;64;46;64;64;49
19;85;11;39;39;39
41;68;50;96;66;79
25;17;71;25;67;46
51;68;61;60;54;54
86;86;52;52;52;11
42;92;92;42;43;42
50;30;88;93;80;80
24;57;73;92;56;19
82;93;82;43;82;38
83;37;83;28;59;83
32;51;28;51;51;29
97;67;68;97;65;97
47;94;76;80;54;54
34;89;43;47;89;10
89;89;58;58;89;94
29;18;82;18;82;72
55;59;28;24;56;19
95;61;82;61;95;62
49;30;77;49;77;30
34;29;40;76;47;19
34;61;61;37;34;37
90;33;81;84;85;85
14;58;61;61;69;14
61;96;14;14;59;64
51;65;65;13;51;13
19;81;21;21;21;86
73;79;56;68;68;98
51;73;51;59;73;59
44;92;49;91;92;91
81;39;40;45;26;80
34;34;14;34;46;55
29;83;68;68;29;83
32;13;64;55;55;52
89;98;99;39;37;88
56;21;56;34;21;21
90;28;28;90;85;28
77;85;12;73;77;23
54;69;31;31;31;36
29;20;29;20;26;20
87;15;89;38;87;18
42;42;42;66;85;44
20;34;70;34;97;70
22;11;40;11;81;22
84;10;21;10;71;84
78;30;75;89;89;89
97;85;54;54;65;51
69;85;69;85;27;97
83;83;71;43;83;54
56;56;25;25;49;14
65;43;65;40;65;14
30;11;11;40;11;95
26;43;33;35;33;33
76;76;48;58;59;58
91;90;79;90;85;97
82;82;88;88;88;75
78;78;46;37;26;37
48;40;94;57;34;94
76;37;81;76;37;81
89;60;20;58;53;60
64;64;50;64;41;72
93;92;92;93;49;22
49;37;27;37;27;49
84;84;76;54;46;76
45;45;52;45;88;20
63;63;63;90;29;29
62;66;72;30;93;50
36;34;67;84;36;57
36;15;91;91;91;29
86;95;80;86;95;54
99;85;15;78;37;37
65;18;97;29;65;84
93;37;88;88;37;88
11;95;11;95;19;49
78;77;78;83;57;78
30;22;89;89;89;30
49;31;31;52;49;52
12;45;53;53;45;53
64;51;69;48;51;51
11;57;72;81;52;54
93;78;74;93;78;74
38;55;32;32;55;14
91;90;91;12;91;96
41;56;40;40;40;56
83;83;43;13;85;85
19;19;25;93;92;93
26;52;88;76;27;52
95;49;46;12;42;43
36;10;39;39;10;10
28;34;67;34;18;28
35;32;36;36;35;32
57;57;38;53;38;53
30;93;30;93;72;72
56;37;56;74;37;37
15;98;78;78;98;20
38;66;38;20;20;20
22;85;88;85;13;88
73;28;25;73;28;28
69;71;80;80;50;69
45;53;96;81;25;13
50;98;67;58;20;42
22;80;22;80;39;39
78;21;43;21;78;95
96;44;96;22;44;96
20;35;77;62;20;24
40;67;46;23;81;40
66;31;44;71;71;71
63;62;61;14;61;44
70;93;33;65;70;86
98;21;43;20;14;17
88;98;98;88;34;98
66;23;51;66;23;51
50;21;34;70;70;64
90;92;92;19;92;94
76;20;50;76;76;41
19;74;67;19;19;67
51;55;28;60;34;64
53;53;74;53;45;74
54;43;55;54;69;54
41;87;19;41;50;23
43;26;73;53;57;25
74;74;28;74;28;54
67;55;55;67;65;67
15;36;72;53;53;53
35;11;44;11;44;44
55;91;48;55;48;55
84;76;84;76;36;36
20;91;81;82;65;81
18;94;38;59;49;13
67;16;99;75;18;61
35;23;61;13;35;35
58;61;65;64;82;65
11;13;11;44;44;13
83;29;83;21;83;82
36;97;99;98;46;70
29;74;39;20;20;20
40;84;96;96;40;96
10;39;97;97;75;75
40;53;58;56;58;56
61;62;65;85;46;58
78;22;24;78;78;24
57;72;82;23;57;57
42;31;57;95;57;57
87;74;53;74;60;74
46;46;46;16;50;61
31;97;30;29;97;31
29;23;23;29;57;57
44;83;44;17;44;55
43;73;54;17;79;28
59;96;25;42;38;42
84;10;84;76;10;76
64;73;52;52;31;63
80;67;12;15;50;49
38;39;27;57;39;39
36;40;81;36;81;36
88;76;16;88;88;17
37;16;16;16;58;53
51;51;12;12;12;95
95;58;54;54;58;95
81;90;60;38;49;18
16;87;74;16;92;88
23;60;97;60;23;97
96;44;85;96;44;85
50;53;50;54;54;53
47;53;34;19;53;93
93;96;50;14;93;17
57;57;93;93;93;45
39;32;19;23;35;23
61;96;10;10;96;61
22;22;47;88;47;20
99;78;94;99;78;88
46;89;71;46;29;67
33;33;12;66;85;33
45;75;45;80;45;75
21;91;49;91;21;21
92;53;66;70;73;59
16;55;55;64;75;16
73;83;83;73;49;83
74;74;78;93;78;93
28;90;38;89;83;31
65;42;72;72;68;10
79;29;30;67;92;92
52;78;41;77;78;78
54;51;96;40;96;51
92;93;92;93;32;32
47;98;91;68;47;89
52;24;47;47;52;26
98;86;86;86;65;65
99;31;59;99;31;59
13;13;76;59;49;59
54;74;74;44;44;18
42;73;33;48;45;18
71;50;84;71;71;15
95;87;87;71;87;33
20;98;82;82;98;98
78;64;78;32;32;64
58;57;42;78;52;40
32;41;66;16;64;66
61;13;13;13;67;67
14;79;14;55;55;24
12;24;24;83;12;91
67;89;89;67;11;11
12;75;61;95;41;24
38;38;78;10;28;15
36;79;52;19;70;53
53;93;94;53;93;94
13;17;34;34;17;34
32;26;71;62;18;93
60;43;91;43;60;17
50;78;93;69;50;18
23;82;23;39;39;82
75;48;48;21;21;75
79;71;71;79;87;87
54;54;44;34;44;34
65;99;99;99;65;78
97;83;24;55;65;62
14;27;53;41;14;14
86;40;40;86;40;55
79;33;88;85;40;44
50;50;11;87;50;11
67;57;74;24;27;64
63;67;76;35;11;76
31;26;48;31;48;26
77;77;98;98;86;86
51;15;21;21;51;15
18;12;18;71;86;86
24;89;67;89;89;13
47;74;30;24;36;23
16;78;75;80;87;85
51;82;51;98;98;20
64;63;93;93;63;64
58;44;58;18;18;58
86;84;48;86;21;79
51;85;56;37;88;32
89;99;21;28;32;82
35;97;32;61;32;61
29;36;92;11;36;29
44;51;51;69;13;47
85;92;63;38;61;21
40;40;60;77;77;23
85;41;55;67;31;20
22;99;48;99;48;22
31;47;14;21;61;38
85;73;42;73;73;31
70;70;48;70;18;39
92;76;77;92;76;77
22;53;38;94;51;58
92;57;92;92;57;14
82;31;94;30;95;94
36;77;36;77;20;20
17;96;96;48;48;17
81;97;61;97;61;61
64;98;64;45;64;93
32;17;32;17;90;90
33;30;19;49;57;85
45;45;99;22;45;42
95;68;51;95;68;56
33;30;33;33;87;25
74;52;52;74;75;75
89;53;23;23;23;98
97;81;81;66;66;22
72;59;31;96;95;26
81;81;70;49;81;53
97;37;97;25;37;25
57;76;65;76;65;57
68;65;65;72;72;68
82;13;13;13;95;88
63;23;63;42;71;71
50;48;74;25;67;34
55;58;58;32;32;55
66;11;28;28;39;39
49;79;49;58;58;48
60;84;77;35;61;41
60;60;60;29;58;58
36;26;36;49;26;26
26;65;86;55;88;53
12;28;23;55;13;16
49;49;76;49;33;95
41;41;38;41;92;38
39;70;70;70;13;52
76;28;28;33;46;96
99;61;30;69;35;69
38;13;96;13;38;96
15;98;28;54;66;29
88;90;15;13;90;14
53;30;40;95;79;25
77;83;77;37;37;47
79;16;88;34;80;71
81;13;68;28;68;68
60;32;87;75;51;95
26;41;37;37;41;26
59;87;93;89;43;41
77;23;77;91;23;64
33;81;81;79;33;34
37;82;12;61;39;82
61;10;10;76;20;61
89;99;25;23;69;38
81;84;47;81;94;36
68;57;83;68;68;11
76;45;88;76;43;58
14;46;95;67;14;97
11;11;28;76;11;49
77;77;77;34;34;51
47;20;30;20;47;16
83;57;57;74;67;92
88;88;73;73;76;76
81;15;15;60;72;15
54;38;78;53;38;85
36;84;27;19;36;27
17;40;97;65;70;17
22;22;97;93;97;22
75;77;21;51;43;42
35;25;46;35;91;91
99;13;30;13;48;13
38;94;49;22;22;22
73;69;98;73;72;98
57;57;83;84;58;32
80;80;80;99;83;83
30;94;30;72;99;30
34;40;40;87;87;93
30;84;11;27;55;34
20;83;20;86;86;83
37;45;76;23;60;86
71;85;71;56;85;58
65;85;54;65;54;85
19;38;19;29;42;19
10;63;63;63;52;77
74;97;91;74;91;74
33;12;33;93;93;12
29;77;29;12;26;29
77;77;27;12;27;12
31;37;57;14;85;59
50;65;18;82;44;78
38;40;74;74;40;52
98;91;98;64;98;86
43;57;58;58;16;11
23;12;12;23;89;23
89;81;70;40;30;88
52;50;18;72;50;77
59;53;47;20;54;50
19;42;58;77;42;77
75;31;61;30;92;79
30;46;31;13;41;57
38;96;38;38;82;14
44;97;97;97;44;52
12;81;47;80;57;32
23;62;68;58;68;33
31;56;49;56;31;49
72;56;56;28;27;85
72;72;72;89;48;68
55;55;55;69;36;36
22;67;32;25;18;67
25;90;90;49;90;25
13;70;13;70;17;13
74;88;88;95;95;74
58;31;31;63;58;63
25;29;29;25;41;41
28;40;53;30;30;68
12;52;63;52;67;63
82;43;64;64;82;72
69;31;34;90;69;69
27;27;25;37;65;27
71;36;71;59;14;41
69;18;59;69;18;59
10;17;74;17;10;25
98;69;54;85;35;54
23;23;62;79;60;62
41;16;60;69;16;16
73;73;90;34;47;14
87;26;87;64;87;14
16;48;49;16;48;49
56;59;80;46;46;56
69;21;60;69;48;24
53;12;86;40;94;20
71;37;69;29;62;33
88;88;88;63;72;71
72;44;83;32;83;83
75;66;19;85;75;66
17;87;93;80;32;17
71;90;97;97;97;90
89;85;23;89;23;85
93;53;67;85;89;67
90;98;59;51;90;78
56;52;60;22;50;27
87;74;87;74;83;83
96;70;42;96;96;42
93;55;32;98;98;56
72;82;36;36;51;98
18;10;30;18;10;18
71;51;51;71;71;32
17;79;65;87;75;75
77;44;35;54;28;97
55;98;55;78;33;98
58;97;63;37;37;97
52;32;79;63;63;52
96;34;15;59;41;94
47;47;98;98;92;92
93;93;16;16;25;93
48;65;57;48;24;48
30;30;46;46;97;97
79;15;79;30;30;79
13;13;13;30;45;94
39;99;39;94;94;99
32;38;45;25;63;38
30;11;39;30;60;11
22;22;73;22;53;42
45;81;75;45;51;51
74;32;16;74;74;32
21;15;21;91;66;66
52;82;52;46;52;46
55;16;51;51;55;51
14;14;92;66;92;92
37;92;92;34;92;93
49;34;49;48;81;49
49;98;28;99;27;41
93;50;37;33;79;81
12;57;74;42;71;27
52;88;63;26;44;87
41;27;41;41;20;65
54;89;19;41;26;41
70;70;11;50;50;11
81;66;27;67;41;69
56;82;64;12;83;62
78;64;78;64;68;68
39;54;54;93;61;93
11;34;76;18;76;76
57;74;18;16;31;89
11;74;45;81;26;47
21;64;30;27;69;19
44;39;39;43;43;44
80;35;80;21;35;21
36;83;83;83;39;39
40;72;90;52;40;40
71;42;94;94;31;42
76;52;52;58;87;58
19;19;44;44;83;83
32;32;36;36;28;43
96;60;62;62;53;53
26;12;12;12;61;18
30;85;86;32;86;98
32;23;32;80;34;23
53;74;43;75;64;39
83;20;11;11;83;83
83;40;46;83;46;83
81;65;65;65;75;81
39;72;23;26;72;26
39;80;39;37;87;51
87;87;84;35;35;87
12;91;75;53;75;84
72;22;31;53;43;81
10;12;57;53;53;53
40;81;53;40;66;66
27;50;27;15;50;27
86;94;99;99;99;62
21;69;21;21;58;20
32;32;15;32;67;37
51;51;10;61;61;10
46;97;10;50;22;74
53;53;91;43;91;53
89;85;35;89;12;94
51;24;19;57;76;82
73;19;19;60;73;42
84;83;83;84;97;93
26;20;18;18;10;18
36;38;41;38;41;36
11;80;53;11;98;34
38;81;50;50;81;50
25;39;27;98;39;98
48;24;14;10;68;21
92;12;50;50;25;20
63;63;76;84;84;76
30;30;57;30;21;57
66;12;96;66;75;66
79;42;36;36;42;64
45;12;12;45;83;83
61;46;65;65;81;47
28;64;28;57;64;57
50;98;90;68;49;99
96;96;80;65;65;80
52;52;52;34;34;72
42;86;46;86;42;86
13;12;64;13;12;95
52;99;66;33;71;68
61;35;11;61;54;11
26;26;26;32;32;52
19;78;32;19;32;63
34;70;38;70;70;34
77;30;96;23;30;96
58;17;58;37;37;54
96;50;65;63;95;96
47;47;18;54;54;18
66;47;77;66;71;47
23;95;17;90;17;95
20;42;78;42;42;20
42;88;86;86;31;28
21;25;49;64;63;37
40;40;62;40;23;74
67;83;58;44;69;77
66;17;63;68;77;90
29;67;53;53;29;53
76;97;17;48;17;76
52;56;26;14;62;14
64;79;64;44;32;64
28;64;36;77;28;18
20;94;87;88;94;94
83;89;35;84;76;61
65;78;78;85;85;78
74;72;40;20;58;65
68;68;68;86;53;93
51;52;76;52;51;13
71;18;18;82;18;71
34;34;71;81;81;71
89;94;94;53;89;89
74;53;96;79;53;96
54;56;56;15;56;99
54;54;30;20;54;97
13;67;67;38;13;38
85;93;40;40;85;40
59;82;21;60;21;37
87;84;23;84;84;87
19;40;11;19;11;40
39;49;34;98;41;17
78;35;62;54;88;84
32;99;69;34;34;69
64;34;23;20;69;51
97;77;60;54;39;97
97;97;57;94;94;94
43;30;78;78;75;42
32;86;86;59;32;59
76;10;52;10;52;10
76;46;31;46;76;31
65;65;47;62;43;65
66;17;87;11;42;24
15;28;35;14;71;55
57;96;51;51;57;96
19;85;85;76;76;19
48;50;50;48;48;50
13;13;15;86;75;13
13;43;90;90;61;48
61;20;61;47;12;85
57;80;60;60;80;57
31;11;63;11;71;83
16;71;71;62;47;47
92;64;70;80;26;85
74;76;76;61;38;85
96;15;94;69;96;96
87;93;93;87;64;64
72;87;37;11;88;92
31;64;64;92;64;81
59;40;40;65;54;61
42;78;79;78;79;79
80;80;80;66;36;66
45;45;45;88;78;70
11;29;48;19;62;27
83;31;60;83;94;83
58;84;36;86;54;37
22;32;86;32;32;86
16;53;26;83;30;99
55;96;20;96;96;55
11;81;11;62;81;81
61;95;30;61;85;85
68;56;12;68;85;56
58;76;20;58;41;20
52;82;82;52;82;52
48;34;48;28;28;23
61;66;48;61;61;72
43;81;51;94;58;52
23;52;65;39;99;58
62;61;77;62;61;77
44;95;13;41;41;85
82;82;23;23;86;82
27;79;27;49;26;85
22;49;61;89;79;56
77;61;72;79;70;23
61;14;65;27;51;81
41;79;48;40;98;18
87;68;68;87;22;68
15;34;23;15;23;15
11;17;61;20;31;52
90;90;43;72;72;90
91;91;57;92;92;57
14;20;88;98;98;92
55;96;55;96;75;94
29;95;91;58;29;58
77;88;77;77;12;12
27;33;21;36;54;69
83;59;46;17;25;59
48;38;38;48;48;42
80;30;30;49;13;49
17;17;36;72;64;31
68;36;97;59;68;97
54;54;54;68;11;11
34;72;46;86;86;46
53;54;74;54;53;86
53;21;84;84;21;21
12;59;42;12;42;59
64;39;80;91;66;62
22;43;22;82;82;43
65;28;95;65;48;65
12;94;79;12;79;12
96;37;96;37;36;36
81;73;56;73;81;56
70;84;33;88;20;17
65;90;32;66;90;32
16;19;93;93;19;16
46;53;53;74;53;74
10;53;42;41;72;72
17;25;25;25;96;17
82;14;46;60;87;71
31;37;29;29;79;31
48;46;48;39;39;39
47;44;53;44;47;94
61;28;61;28;61;61
11;14;16;14;11;16
55;55;55;54;77;42
78;75;78;75;28;95
21;21;14;75;75;21
67;41;39;62;95;52
60;40;40;66;40;60
85;50;65;12;31;87
56;53;53;18;56;18
78;30;78;62;56;62
54;38;38;54;61;61
82;56;85;82;56;85
94;83;73;83;83;39
22;53;22;53;98;98
61;53;61;68;89;53
11;15;52;85;73;19
71;63;70;70;70;71
92;22;94;59;41;85
52;76;50;50;52;52
23;17;23;17;23;27
94;81;77;75;13;13
69;20;99;34;34;20
21;17;93;17;17;21
78;95;78;95;94;94
28;11;11;11;81;28
29;79;49;15;15;61
48;48;61;48;61;54
32;90;38;65;38;36
24;69;31;24;50;69
79;17;17;79;67;67
32;30;49;43;49;43
83;15;14;96;11;77
42;23;29;42;23;29
77;94;94;77;94;94
22;61;45;22;45;61
58;82;76;76;82;76
27;75;82;30;10;29
42;88;88;57;72;88
20;88;73;23;99;99
16;88;88;96;96;87
22;10;10;10;22;88
71;97;97;95;71;95
79;86;56;86;72;56
11;26;26;15;11;15
64;64;36;61;36;90
10;26;10;98;10;55
16;32;32;41;41;43
95;96;87;13;18;79
61;63;42;95;61;61
92;38;41;42;24;92
66;27;33;16;27;99
75;36;72;74;22;27
91;91;70;72;91;72
85;19;85;19;27;27
25;37;45;37;30;25
49;20;67;67;57;67
30;42;89;12;15;89
53;15;87;53;87;53
53;54;58;26;41;57
76;85;50;69;89;44
43;63;53;78;22;43
58;18;17;17;85;18
38;91;46;36;96;98
66;77;55;30;21;52
13;97;37;37;42;13
32;93;65;93;11;54
72;97;93;62;75;90
26;45;45;37;21;45
11;11;37;81;37;49
65;43;28;65;43;28
30;61;30;24;69;30
46;81;13;95;81;81
31;35;42;42;31;31
64;39;76;73;73;14
78;78;25;78;21;77
67;77;77;67;13;13
55;55;13;80;13;80
50;19;15;58;93;51
63;90;90;63;90;97
87;63;81;81;87;12
11;72;69;69;59;96
74;68;26;16;74;76
37;37;16;48;16;48
32;79;32;42;42;42
53;37;18;37;10;37
45;92;99;45;92;41
12;20;86;18;45;18
61;78;60;61;61;96
55;74;74;88;90;59
90;31;89;75;87;61
20;49;45;45;45;30
28;86;28;88;75;60
19;55;90;90;90;50
59;91;67;90;91;54
47;96;49;60;49;60
89;73;73;71;10;73
11;13;60;59;68;20
76;26;76;86;26;22
78;78;66;69;78;69
11;89;24;33;11;50
32;32;24;33;33;61
57;68;68;57;71;15
75;64;13;64;75;13
86;86;36;86;73;49
38;38;45;38;16;99
37;37;97;75;75;97
15;20;40;35;94;82
30;33;46;33;46;30
57;67;50;67;50;57
96;30;44;30;96;96
76;81;39;98;16;76
57;16;57;36;36;16
66;78;96;87;78;96
59;34;73;42;96;98
55;94;60;55;94;60
46;87;46;60;60;12
63;63;63;63;15;15
91;19;91;40;17;19
37;11;11;11;22;28
24;24;98;24;18;82
46;99;28;28;99;99
12;89;89;12;76;12
53;47;46;46;53;47
33;72;72;33;74;74
64;64;15;40;15;40
89;47;57;41;47;93
66;15;62;15;43;15
20;87;26;62;74;77
39;65;54;39;65;54
23;71;68;93;80;74
15;14;54;15;14;54
60;65;60;41;60;45
76;76;66;88;76;88
54;54;95;95;37;54
26;90;12;90;85;23
67;42;67;67;89;51
60;60;97;77;60;97
28;36;30;86;30;30
37;57;69;57;57;91
61;20;61;61;78;20
73;77;64;74;24;37
24;66;66;78;24;49
62;12;38;12;61;70
12;12;94;14;37;40
96;90;96;29;29;29
18;88;18;74;18;96
77;85;22;42;92;92
60;64;83;83;31;85
60;82;77;97;89;23
17;53;29;27;75;14
42;36;68;68;36;36
11;71;13;13;71;13
49;27;49;41;76;27
75;40;40;23;40;42
19;43;19;32;51;19
73;63;67;63;63;36
32;30;90;32;90;90
53;65;53;65;32;32
21;12;85;57;76;74
36;73;75;78;73;73
79;44;79;22;22;66
29;46;27;46;31;31
48;48;18;56;65;44
68;58;60;68;78;58
57;91;94;57;91;94
82;83;84;56;84;26
99;99;73;73;66;66
78;70;14;46;70;70
63;46;63;24;46;24
68;68;75;41;75;41
28;69;69;28;70;70
27;27;69;27;88;69
97;33;33;72;97;97
66;90;14;86;46;64
74;35;17;21;23;20
83;58;55;99;18;34
42;60;42;38;38;60
67;96;96;60;96;95
76;48;28;28;48;28
29;29;90;97;97;29
66;29;29;70;38;38
39;54;89;69;11;71
84;11;96;79;17;82
75;30;24;75;30;75
