41;56;62;91
91;57;24;21
16;54;41;69
52;68;12;31
52;14;31;51
10;28;52;74
27;34;99;31
13;92;58;47
39;85;71;58
14;96;24;23
80;62;32;92
37;34;20;93
73;15;49;40
81;54;19;65
59;20;65;58
67;43;73;37
13;13;39;63
64;12;17;72
79;82;65;69
34;45;40;46
60;87;58;28
70;97;74;38
93;60;83;99
69;75;85;40
79;46;46;89
77;55;95;59
31;12;37;94
25;55;20;12
67;37;78;80
28;98;65;95
58;59;99;89
23;51;69;12
25;11;25;99
90;33;88;66
24;64;82;11
51;68;66;17
78;89;10;29
71;13;47;41
74;85;18;29
65;22;78;19
94;20;98;46
93;76;98;10
55;84;62;15
35;11;95;29
87;86;56;47
38;56;63;86
38;89;56;25
68;91;63;14
94;14;47;30
89;33;12;25
64;27;59;20
18;64;61;62
46;23;21;76
65;38;46;12
44;48;90;42
83;48;36;73
15;54;48;98
21;40;46;22
14;39;10;28
81;92;70;47
61;86;99;79
25;36;27;16
69;37;88;67
92;75;23;17
35;92;34;18
14;48;72;92
90;78;88;64
28;54;68;53
85;23;40;91
76;51;42;47
15;79;62;76
68;62;91;47
77;63;34;82
91;49;34;34
48;16;69;64
21;62;42;84
62;15;35;45
21;25;22;80
65;62;30;13
32;88;57;61
37;27;18;83
99;19;98;90
16;30;16;82
72;37;88;65
75;36;54;59
85;85;65;88
32;14;80;51
45;97;51;37
11;27;31;17
45;56;47;26
94;10;92;43
10;73;59;86
23;53;19;37
11;49;64;55
75;85;60;46
57;15;46;91
39;47;48;85
32;22;47;84
72;47;65;15
58;18;94;68
95;91;92;75
18;49;55;26
95;36;68;34
75;14;33;68
89;11;80;28
37;30;54;41
48;20;77;34
47;55;73;57
82;67;31;74
45;79;41;23
53;85;36;51
94;21;73;95
88;94;23;57
84;58;43;67
29;40;76;17
31;80;15;87
57;89;41;11
63;84;36;57
36;81;78;56
87;54;73;13
86;46;73;69
22;19;28;17
23;15;85;61
99;63;21;43
10;32;85;95
47;62;29;45
77;16;12;41
20;25;72;91
54;65;28;12
31;96;26;12
34;42;40;96
63;61;77;51
59;89;83;61
16;13;53;13
83;91;30;41
44;13;82;47
51;45;27;71
45;76;15;85
59;48;30;29
65;82;67;35
28;52;23;68
42;22;98;43
59;78;39;55
23;71;21;38
40;97;68;18
44;70;10;89
62;45;57;96
98;32;58;81
33;78;72;74
80;18;75;98
93;70;38;92
31;84;14;84
71;21;19;46
23;31;43;77
91;23;40;49
61;35;93;74
36;95;12;61
91;17;64;85
24;27;74;36
21;68;36;24
58;75;98;76
80;40;89;83
96;90;40;80
76;19;58;41
16;66;58;30
74;48;14;31
93;98;78;53
60;97;35;25
61;27;80;35
33;86;94;16
11;20;94;57
92;27;77;69
41;36;68;86
97;21;87;34
79;84;42;17
89;85;32;70
88;54;97;80
82;14;31;39
43;29;65;53
35;59;94;69
21;98;69;48
27;77;86;51
16;94;16;86
87;38;88;90
92;90;58;71
59;28;89;24
40;91;62;17
89;84;58;18
15;27;80;14
48;23;79;69
96;70;13;86
31;50;97;23
98;87;72;70
24;42;98;24
12;80;80;22
75;20;53;25
46;48;30;19
69;87;75;47
48;87;45;95
27;55;19;20
16;24;65;74
26;90;91;19
20;97;82;37
60;67;62;85
37;66;61;74
25;44;84;42
29;10;42;83
32;83;55;16
78;95;66;52
51;14;18;30
60;92;34;85
50;62;90;28
81;16;59;59
20;64;98;57
77;21;56;27
41;99;18;45
20;36;64;23
36;76;57;79
69;92;37;28
71;46;17;76
87;16;60;76
48;46;16;38
50;54;55;24
54;52;45;59
44;16;29;28
84;84;37;40
95;92;41;26
13;75;87;71
90;69;29;16
25;46;23;51
29;10;57;38
80;87;42;92
64;18;75;53
58;22;39;96
79;64;74;98
74;86;22;40
47;71;86;98
94;44;13;42
26;43;95;14
81;94;76;39
12;17;26;77
65;36;58;79
93;75;11;32
93;32;77;87
24;18;97;60
45;68;70;12
79;20;83;10
40;55;18;45
68;85;34;31
51;41;73;84
58;26;88;56
94;20;66;30
96;65;55;11
83;91;11;66
48;23;41;87
38;83;75;17
14;95;85;10
63;31;36;85
29;88;88;28
13;39;33;91
59;40;17;95
44;85;11;42
20;45;58;23
10;80;55;81
62;65;26;93
59;34;23;83
98;60;83;48
74;88;89;45
77;29;94;98
84;40;75;15
33;84;51;24
94;24;23;36
20;71;28;31
59;61;20;66
22;90;19;97
42;70;27;40
29;59;18;80
24;19;69;41
60;74;63;41
16;10;72;20
32;29;19;66
42;74;54;24
33;96;82;52
60;63;48;43
50;92;79;12
47;36;78;32
41;97;16;37
99;50;51;89
50;64;54;67
63;91;20;55
52;62;39;47
40;50;16;78
16;96;31;31
35;89;55;90
20;22;58;88
85;47;21;72
55;25;32;18
79;68;69;75
59;44;72;46
54;43;32;34
73;46;29;70
39;13;50;24
93;38;43;53
90;73;22;80
67;30;79;70
75;49;22;49
52;24;86;68
19;95;62;14
75;27;54;98
30;10;29;49
81;31;51;72
53;66;59;44
90;91;10;45
78;51;74;92
94;20;17;70
49;75;81;42
74;30;72;91
31;72;24;32
52;46;28;76
84;26;19;73
78;36;36;61
70;23;81;85
77;85;26;39
69;28;19;47
15;37;52;84
58;91;40;49
32;66;17;83
48;93;20;36
17;91;39;35
67;29;89;23
65;17;71;70
51;84;51;26
79;83;42;82
21;77;42;12
75;18;82;20
24;97;27;54
38;12;26;88
25;94;47;40
64;51;94;30
34;59;56;60
90;86;86;99
57;34;60;73
54;67;97;47
77;66;53;45
26;39;11;28
33;23;62;62
65;51;66;35
51;25;27;13
91;44;74;12
96;54;56;52
67;15;20;12
60;84;68;48
44;71;98;11
12;10;72;60
61;48;49;56
81;65;99;87
79;66;19;81
59;40;64;32
66;56;79;52
30;45;72;39
96;82;96;26
28;66;64;45
95;85;81;84
77;61;26;96
72;46;49;33
15;69;97;11
45;92;70;59
97;69;93;62
93;76;29;11
81;75;94;70
68;29;75;25
60;42;73;56
58;69;62;98
12;24;31;27
18;68;63;21
96;26;48;92
39;75;36;33
26;27;54;95
64;96;47;48
34;23;30;26
67;54;77;85
10;65;64;96
43;93;81;68
83;42;39;30
85;69;36;20
21;30;25;84
83;95;32;63
85;98;50;64
60;62;58;36
70;25;78;64
91;84;10;57
97;27;67;65
79;50;80;10
47;71;27;47
85;91;74;52
32;20;99;46
96;52;60;40
99;95;75;20
67;40;85;16
19;82;58;51
99;97;41;65
10;19;57;49
86;28;30;16
37;89;50;96
52;95;17;23
54;16;68;54
50;62;57;20
99;20;95;72
89;47;36;89
49;20;79;55
30;42;61;66
13;89;28;34
94;51;12;50
34;71;20;56
26;94;77;93
14;69;27;76
44;36;22;84
17;11;90;36
19;92;70;58
48;45;85;19
78;10;33;92
35;64;68;71
44;71;51;43
67;38;28;72
33;80;83;10
34;34;29;83
69;84;18;63
44;13;29;40
53;42;29;56
47;50;37;79
20;26;22;46
97;26;32;49
11;45;84;24
59;63;88;29
63;18;88;30
90;60;37;88
84;97;50;41
52;71;71;73
27;80;79;21
17;58;15;45
84;61;17;43
11;38;92;27
47;89;44;44
14;95;53;77
87;91;25;14
83;38;76;79
42;55;91;36
32;89;16;53
24;79;54;73
38;46;45;76
22;15;37;77
92;46;13;26
72;61;23;15
92;97;18;23
24;88;99;42
17;47;51;35
46;93;99;42
36;27;23;61
85;86;90;48
62;66;48;15
40;38;31;64
33;15;95;34
55;95;77;37
79;62;80;16
75;84;56;84
38;98;61;69
51;98;45;50
17;71;44;20
31;31;89;94
90;18;62;79
99;86;41;75
56;81;47;38
34;53;35;42
56;59;37;80
17;27;69;41
53;95;62;11
29;46;82;76
65;66;70;39
36;34;16;27
77;96;56;78
40;81;81;28
82;26;10;65
61;29;46;92
88;71;59;50
89;89;97;79
83;20;51;91
56;48;83;74
48;64;63;91
48;66;14;72
17;87;23;54
15;46;15;28
51;84;12;93
71;74;19;34
23;45;71;88
33;17;68;41
33;84;35;39
95;96;97;39
19;42;64;37
64;61;70;89
73;57;80;61
71;26;35;29
97;78;74;16
66;58;73;75
74;77;79;98
80;80;43;35
71;47;78;94
75;14;73;12
79;71;77;11
41;68;58;23
15;88;94;84
96;77;81;60
90;82;10;59
60;10;79;68
61;85;70;29
13;99;78;70
22;32;30;38
83;53;94;31
98;33;23;56
97;70;28;44
41;88;89;75
30;28;75;58
96;98;20;91
68;62;72;94
16;15;57;26
38;71;23;63
43;81;44;93
34;43;54;94
64;78;45;63
99;22;32;23
44;98;33;61
35;40;72;35
58;14;21;29
24;64;27;62
34;17;78;59
38;70;94;71
25;49;10;66
45;57;82;32
93;70;28;88
60;67;25;38
44;95;69;14
36;30;74;43
65;45;11;85
18;14;54;35
66;82;94;59
63;89;89;72
71;54;66;39
30;80;96;93
25;83;49;90
58;69;43;98
56;22;90;48
62;10;19;88
47;40;11;75
20;79;71;79
37;17;60;68
83;43;14;21
94;55;91;94
58;64;27;65
29;70;17;85
85;81;73;29
79;97;63;38
48;61;31;74
29;96;97;31
91;48;16;63
56;61;16;35
66;10;75;49
11;69;85;84
96;91;62;54
97;42;53;73
33;73;86;70
46;74;19;17
27;91;37;89
47;86;81;85
59;20;22;43
10;85;62;90
23;18;42;11
93;24;15;22
36;59;78;14
14;63;73;70
20;61;67;83
23;60;52;51
60;22;29;92
19;58;36;73
33;80;69;43
10;42;18;72
46;22;92;64
62;50;59;37
43;71;63;84
24;40;86;48
56;37;10;80
40;91;33;30
80;51;80;38
48;30;64;87
68;99;98;71
62;27;85;52
69;56;70;21
18;22;21;62
71;27;38;63
92;91;34;93
93;75;98;44
57;39;38;34
22;16;81;80
34;81;68;71
36;19;12;24
51;70;45;49
71;92;91;99
94;57;36;28
79;83;86;22
65;45;58;59
20;32;63;20
84;72;84;11
87;94;89;71
30;24;81;35
76;54;50;62
53;32;90;62
15;22;85;52
48;39;81;84
31;73;34;76
85;94;25;43
50;63;33;49
66;81;11;16
61;82;31;33
75;18;46;28
90;43;97;64
12;30;73;39
59;17;56;32
52;88;46;31
66;38;74;22
49;52;11;40
76;57;97;13
17;66;68;61
46;18;71;88
54;36;99;97
86;71;24;41
62;68;85;55
60;28;42;81
12;20;53;81
86;29;84;14
58;66;86;99
23;52;14;47
15;42;65;39
49;80;23;22
27;75;89;46
44;82;27;77
66;87;20;90
95;82;85;90
17;24;95;20
69;54;23;93
15;16;72;47
83;77;49;89
40;35;36;39
28;31;75;25
66;95;33;86
12;80;78;10
90;69;33;97
60;24;73;66
28;42;95;70
82;88;65;15
47;78;98;11
19;83;85;87
12;98;49;48
71;11;38;37
13;58;19;83
33;10;62;91
23;25;73;82
21;71;32;84
77;39;86;44
30;93;56;40
80;60;37;60
89;69;24;36
19;30;93;20
87;35;66;45
10;79;54;44
73;71;74;55
39;53;31;67
63;87;22;66
52;56;95;94
56;45;75;36
94;36;20;22
11;15;92;83
27;94;68;82
66;99;36;24
10;22;10;32
53;83;59;61
37;96;48;14
12;42;18;43
57;94;39;25
57;87;23;44
57;19;61;80
82;36;88;46
27;56;40;62
31;56;64;33
33;90;93;28
15;83;84;37
65;70;25;45
28;44;67;63
75;54;71;62
10;63;77;11
11;33;89;87
66;26;42;82
98;52;61;28
57;41;95;87
86;88;11;56
79;29;40;51
51;16;83;63
42;80;37;52
12;12;85;29
33;93;53;47
69;68;89;15
22;32;43;16
47;85;90;84
92;68;98;11
76;13;53;79
83;12;81;78
86;75;92;31
83;26;78;75
19;47;31;39
26;21;10;36
65;94;52;64
66;25;19;21
19;50;65;58
71;92;69;57
75;90;32;96
38;81;23;18
72;11;55;92
91;33;38;77
68;17;66;71
69;82;72;13
33;52;53;27
74;72;55;90
84;11;10;44
17;94;72;66
47;64;92;85
68;34;60;11
56;19;20;18
30;57;38;83
29;77;48;62
66;16;31;40
74;20;15;68
69;60;67;76
50;21;54;86
75;91;91;90
59;65;89;49
69;25;39;99
61;12;30;24
46;13;51;56
70;90;62;41
17;33;61;93
75;25;41;29
19;31;65;53
